,country,year,population,gdp,co2,temperature_change_from_ch4,temperature_change_from_co2,temperature_change_from_ghg,temperature_change_from_n2o,continent,latitude,longitude,co2_cum,co2_cum_total
18867,164.0,0.529914529914528,0.005375350284667049,0.006491213462981116,0.005121588916199547,0.0,0.001,0.002,0.0,2.0,1.0415247284727915,0.25343678929587576,0.003395502779206869,0.18630524236312673
9637,84.0,0.777777777777775,0.001708850847199913,0.0008256702730171513,0.0007742366487130202,0.0,0.0,0.0,0.0,3.0,0.31738900935709957,-1.3507935481064268,0.0005318269065254975,0.5136478746766776
1391,12.0,0.39316239316239177,8.137992771273056e-05,1.9072134938974263e-05,0.00033562574373316315,0.0,0.0,0.0,0.0,1.0,0.4564930457753526,0.8819927231893492,8.746635045483448e-05,0.10992039412766835
5327,47.0,0.4102564102564088,4.1099813276220634e-05,1.2704443206932686e-05,1.0987747562692841e-06,0.0,-0.0,0.0,0.0,0.0,0.20620361046492747,0.7477916604698109,1.4146845579941719e-06,0.11680425461164491
5260,46.0,0.8461538461538467,0.003770852205153003,0.011359450424142254,0.00585876688904203,0.0,0.002,0.002,0.0,2.0,0.9716291404550806,0.18035060152450835,0.007960390638133077,0.6351565938450539
9065,79.0,0.7521367521367495,0.03695022758934739,0.015825453219720932,0.01749479155793375,0.004,0.002,0.007,0.0,1.0,0.5698069155782338,0.952327589635836,0.01091423887199153,0.46926661426647004
8976,78.0,1.0,0.18755002090739034,0.16638498532289672,0.05563236435051274,0.012,0.037,0.051,0.002,1.0,-0.04334320295673733,2.057573634600471,0.032834448017276814,1.0000000000000002
12383,108.0,0.43589743589743435,0.000476085482412625,3.7427644143200726e-05,0.0,0.0,-0.0,0.0,0.0,0.0,0.35349965341470574,-0.16126713657661734,0.0,0.12843642388982499
9228,81.0,0.3076923076923066,0.0020532775215993176,0.0008184608016366474,0.0010134698797371053,-0.001,0.0,-0.001,0.0,2.0,0.9226717299121361,-0.13926784778585746,0.0003325532323489677,0.07854882197849504
16379,142.0,0.9658119658119659,3.252701139723945e-05,2.6895541826887844e-06,2.2375049582210877e-05,0.0,0.0,0.0,0.0,3.0,0.30107823205479206,-1.0938431736615084,2.40260156658231e-05,0.9088431202751112
1107,9.0,0.9914529914529915,0.006193526725235128,0.020720776636276493,0.006715211867246834,0.001,0.002,0.003,0.0,2.0,0.8306714805954055,0.24652007739549028,0.012361455925526219,0.9769820005657622
4201,37.0,0.4017094017094003,0.00011002471493400459,1.6530268911014524e-06,1.0987747562692841e-06,0.0,0.0,0.0,0.0,0.0,-0.2130090157375963,0.7728893258165518,1.3858134445657195e-06,0.11335419678595096
494,4.0,0.7948717948717956,0.009243845923231402,0.0005653191357899268,0.0005741597544578041,0.001,0.002,0.003,0.0,0.0,-0.207302822318492,0.30663906223648546,0.0003597471965518946,0.5430984222964947
13200,115.0,0.37606837606837473,0.003771389689340287,0.0006394480954856777,5.493873781346421e-06,0.0,0.001,0.001,0.0,0.0,-0.33688751883710266,0.6093729415449873,5.223046883874587e-06,0.10397438743248254
4452,39.0,0.6068376068376047,0.001349788010386608,0.0006269790899196181,0.0001525299138930179,0.0,0.0,0.001,0.0,3.0,0.17930750549705393,-1.4673665480160443,7.540084968841665e-05,0.2596175767452415
5802,51.0,0.43589743589743435,0.0025606803214467716,0.0005726841733194884,7.022169578702789e-05,0.0,0.001,0.001,0.0,5.0,-0.023383341868908364,-1.3852101703560598,6.10597802545017e-05,0.12843642388982499
14588,127.0,0.29059829059828957,0.0020455173277396346,0.0009454518379558892,0.0009474435057467419,0.0,0.0,0.0,0.0,2.0,1.0673201258399314,0.15337369304825527,0.0005848447693668374,0.07320696867083536
11714,102.0,0.4188034188034173,0.00205119423856206,7.985110106985431e-05,2.347382433848016e-05,0.0,0.0,0.0,0.0,0.0,-0.231582858506539,0.5921936412829977,3.083959843493789e-05,0.1204173405778438
2104,18.0,0.47863247863247693,0.0016899999011326908,0.00015248725936082078,1.4583737674119589e-05,0.0,0.0,0.0,0.0,0.0,0.16631848420570258,0.039417227921374746,2.0438123660669053e-05,0.15132185504692863
13898,121.0,0.29059829059828957,0.001094175988902673,0.0006682901177854401,0.0003978563503836872,0.0,0.001,0.002,0.0,4.0,-0.7243130899462551,3.01652947509924,0.0003746315678475995,0.07320696867083536
6388,56.0,0.4102564102564088,0.0007780119065042967,0.0011048711915587121,0.0005416959548407572,0.0,0.0,0.0,0.0,2.0,1.0254224359856225,0.4421251969216332,0.00023733630026193136,0.11680425461164491
8405,74.0,0.1538461538461533,0.0005345492967155198,7.732902129355434e-05,2.996658426188957e-05,0.0,0.0,0.0,0.0,3.0,0.2662891286175157,-1.5023011333731204,1.4960486049289019e-05,0.034751621401804114
16691,145.0,0.6068376068376047,0.00010150863961832519,1.5192006743910504e-06,3.695878725633047e-06,0.0,0.0,0.0,0.0,4.0,-0.24032118276453576,-3.0040615811972655,1.5747880051883176e-06,0.2596175767452415
9356,82.0,0.39316239316239177,0.0007773638055185738,0.00032573188441967584,1.3085408461025112e-05,0.0,0.0,0.0,0.0,1.0,0.537778261537826,0.6084126352106014,6.375266774337372e-06,0.10992039412766835
9905,87.0,0.04273504273504258,0.003081990347369698,0.00950893060257622,0.0004806640115607087,0.0,0.001,0.001,0.0,1.0,0.8395259792044029,1.1654973955761014,7.907535503385606e-05,0.007483103935312525
1934,16.0,1.0,0.008071175970523975,0.02547215044180232,0.009894466680204906,0.001,0.006,0.007,0.0,2.0,0.8838396358397974,0.08144953327556093,0.028348488533170645,1.0000000000000002
21545,188.0,0.11111111111111072,0.0023480649076994607,0.00039182593991331243,5.893428238171615e-06,0.0,-0.0,0.0,0.0,1.0,0.28531114226777327,0.8358648317030916,2.0131039999657324e-06,0.023543866394825377
9178,80.0,0.7264957264957239,0.011169415641951468,0.005594165211139563,0.004414677193461571,0.003,0.001,0.004,0.0,1.0,0.5776268266398801,0.7709988043694133,0.00241761192091843,0.4277388817567016
13977,121.0,0.9658119658119659,0.003154507458648567,0.008244758357969492,0.0035200747646299616,0.002,0.002,0.005,0.001,4.0,-0.7243130899462551,3.01652947509924,0.004216248167104241,0.9088431202751112
9992,87.0,0.7863247863247871,0.01208382089725856,0.009444871375618048,0.023586798361147486,0.003,0.008,0.012,0.0,1.0,0.8395259792044029,1.1654973955761014,0.020169974008438934,0.5283095092362843
232,2.0,0.39316239316239177,0.006009291611107696,0.0010981814975623816,7.61151240251995e-05,0.0,0.0,0.0,0.0,0.0,0.48869266528796884,0.05235957212721079,1.26849173817919e-05,0.10992039412766835
13074,114.0,0.3076923076923066,0.005058587027943796,0.0012300021927683974,2.1176386211735294e-05,0.0,0.0,0.0,0.0,0.0,0.544068354858185,-0.12804168583350745,5.157430716991741e-06,0.07854882197849504
9331,82.0,0.17948717948717885,0.00032753846742242433,0.00032573188441967584,3.995544568251942e-06,0.0,0.0,0.0,0.0,1.0,0.537778261537826,0.6084126352106014,2.3096890742761993e-06,0.041202178684226404
2953,25.0,0.6837606837606813,0.006366621451412131,0.004844859820727839,0.007716495336050771,0.001,0.001,0.002,0.0,2.0,0.7436393720810006,0.4448087087144153,0.003818968523095358,0.3645850267604184
13051,114.0,0.11111111111111072,0.003937453157996036,0.0003263534498422028,2.8967698119826584e-06,0.0,0.0,0.0,0.0,0.0,0.544068354858185,-0.12804168583350745,1.0656065501774285e-06,0.023543866394825377
19010,165.0,0.743589743589741,0.0046391933638129275,0.012019764985555969,0.004016021734164234,0.0,0.001,0.001,0.0,2.0,0.8167889990800196,0.14367504325725067,0.004056002988989628,0.45497423782869933
6421,56.0,0.6923076923076898,0.0010521713869417891,0.0013122933062803233,0.003460041707491976,0.0,0.0,0.001,0.0,2.0,1.0254224359856225,0.4421251969216332,0.0019659679703237713,0.3769623834781447
17048,148.0,0.7094017094017069,0.004375008540450011,0.0007773210130637393,0.0002608091716926456,0.0,0.0,0.001,0.0,0.0,0.25263746864103515,-0.2522517596029907,0.00011575479232136729,0.40165739334233175
8598,75.0,0.7948717948717956,0.007342900496558596,0.005473563806768844,0.006348720541723924,0.001,0.002,0.002,0.0,2.0,0.823477032705821,0.34044555926752307,0.008854689124459443,0.5430984222964947
17915,156.0,0.059829059829059617,0.0010962323268223625,0.0031232268449784394,4.794653481902331e-06,0.0,-0.0,0.0,0.0,0.0,0.14604351613873082,0.856667217326065,1.0078643233205234e-06,0.011131826922083752
17708,154.0,0.3076923076923066,0.0009065082086134426,0.00033057031210998274,0.00010268549540407492,0.0,0.0,0.0,0.0,2.0,0.8049448806167208,0.2585763458653568,5.5529649709615396e-05,0.07854882197849504
15640,136.0,0.6410256410256387,0.024036354545493525,0.0178911330279156,0.03743625483223657,0.005,0.005,0.01,0.0,2.0,0.9113399528507603,0.33395866436603844,0.026574589581899666,0.30312874421784713
6952,61.0,0.4188034188034173,0.029495127623234207,0.018604707845377023,0.022879586972566892,0.003,0.005,0.008,0.0,2.0,0.8133819697724695,0.032957636950708344,0.021261517317061815,0.1204173405778438
11280,98.0,0.743589743589741,1.818228170230236e-05,0.0022321963812040294,1.3484962917850307e-05,0.0,0.0,0.0,0.0,2.0,0.8227766704742392,0.1667339685607861,9.590458951596855e-06,0.45497423782869933
20466,178.0,0.34188034188034067,0.0033975609280995295,0.00034118545860086776,1.0588193105867647e-05,0.0,0.0,0.0,0.0,0.0,0.02676210033323466,0.5622867525983128,1.1128501903330778e-05,0.09055743635758436
19136,166.0,0.8119658119658126,0.010148048906128667,0.008035893731368341,0.004603167008468857,0.001,0.0,0.001,0.0,1.0,0.6045853009485737,0.6815407859331745,0.0019245457964939677,0.5730136559266255
18243,158.0,0.8547008547008552,0.03317558534068379,0.061804253292978346,0.04394909236710145,0.001,0.004,0.005,0.0,1.0,0.6394605730363503,2.2287177150778303,0.018002299316470616,0.6515340485216047
8558,75.0,0.4529914529914514,0.006801731209905759,0.002421697858198953,0.0031730617188772798,0.0,0.001,0.001,0.0,2.0,0.823477032705821,0.34044555926752307,0.001837570254967417,0.13695571494781694
21601,188.0,0.5897435897435876,0.004731039342454836,0.0006554640092502515,0.0004669792714144458,0.0,0.0,0.0,0.0,1.0,0.28531114226777327,0.8358648317030916,0.00016616638101412065,0.23999689996971274
12210,106.0,0.7350427350427324,0.00024830209472045966,0.0002058999935403955,0.00014823470348214706,0.0,0.0,0.0,0.0,2.0,0.6263742217139322,0.25215977900608133,9.466838093189572e-05,0.4411882825252452
16958,147.0,0.8803418803418808,0.016414489828585777,0.034592994460225665,0.03336189814737586,0.003,0.003,0.006,0.0,1.0,0.4472277368030087,0.7391963799066491,0.018209362941979477,0.7023392780567901
4794,42.0,0.5555555555555536,0.005719270674488985,0.0013694029796823162,0.0014577744357267212,0.001,0.001,0.002,0.0,3.0,0.4016549560119942,-1.4107998091123528,0.0004641057730090491,0.2072467259595217
6117,54.0,0.1025641025641022,8.487924758640899e-05,6.7247109459872825e-06,1.0987747562692841e-06,-0.0,0.0,0.0,0.0,0.0,0.028155162800981962,0.1835569005147866,3.7532447456988237e-07,0.021196517063994103
19346,168.0,0.6495726495726473,0.0025446735034470925,0.0012938045899194364,0.0010173655356911508,0.0,0.0,0.0,0.0,1.0,0.6741888081159634,1.235966325998422,0.000486858835037345,0.31479622598634377
12602,110.0,0.29059829059828957,0.012652145189763956,0.0022808686594085184,0.0018870956995853923,0.001,0.002,0.003,0.0,3.0,0.4129189235412717,-1.7803703966835573,0.0022402409232473944,0.07320696867083536
4607,40.0,0.9743589743589745,0.016304372223904365,0.004298774860665763,0.0009891969464849747,0.0,0.004,0.005,0.0,0.0,0.13944721876374344,-0.0971789867825897,0.0007284706847333626,0.9315850764062172
18175,158.0,0.27350427350427253,0.009792924310972588,0.0013195494475055445,1.538284658776998e-05,0.0,0.0,0.0,0.0,1.0,0.6394605730363503,2.2287177150778303,3.7611186857247656e-06,0.06855598829958474
15328,133.0,0.9914529914529915,0.004442187682122183,0.003463506995624352,0.0007184988019859056,0.001,0.002,0.003,0.0,5.0,-0.40695132692410846,-1.0152465852518548,0.0003826708606140859,0.9769820005657622
14676,128.0,0.08547008547008517,0.0002911441225720862,2.4761711933678127e-05,1.0987747562692841e-06,0.0,-0.0,0.0,0.0,1.0,0.36651964382830454,0.9949020780314957,1.4435556714226243e-07,0.016964859770609755
16589,144.0,0.743589743589741,7.790542571049667e-05,1.5192006743910504e-06,7.69142329388499e-06,0.0,0.0,0.0,0.0,3.0,0.22522548972483267,-1.0694776721906498,3.1863210638310293e-06,0.45497423782869933
13548,118.0,0.32478632478632363,6.99863974735685e-07,0.00027629823518417163,2.8967698119826584e-06,0.0,0.0,0.0,0.0,4.0,-0.009167003302225328,2.913520751766444,2.968475389779979e-06,0.0843431710870864
17275,150.0,0.6324786324786302,4.0927506340191485e-05,1.186490036809244e-05,5.493873781346421e-06,0.0,0.0,0.0,0.0,0.0,-0.08128866976906311,0.9678551382190064,1.8346280260443902e-06,0.2920819428900053
601,5.0,0.7008547008546984,4.490262026356357e-05,0.0012209388040482435,2.9267363962445478e-05,0.0,0.0,0.0,0.0,3.0,0.30060629677038203,-1.08132678055028,2.6354077266826498e-05,0.38926343093786253
808,7.0,0.4529914529914514,0.001068331366662383,0.001510874602577436,0.0001812978347844319,0.0,0.0,0.0,0.0,1.0,0.7115642294506368,0.7797025362016357,7.23037666115463e-05,0.13695571494781694
9920,87.0,0.17094017094017033,0.0035189557735653344,0.00950893060257622,0.00020597032249338763,0.0,0.001,0.001,0.0,1.0,0.8395259792044029,1.1654973955761014,0.0003101833687352676,0.03912311191862355
17461,152.0,0.2051282051282044,0.00031867990548081044,7.422415838610063e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.023685985451862686,1.8119920888116188,0.0,0.04831598384812251
4930,43.0,0.7094017094017069,0.000500302052286154,0.00037619955329837334,0.00031474902336404677,0.0,0.0,0.0,0.0,2.0,0.6105563463363388,0.5784916233216093,0.0001742922871208924,0.40165739334233175
8571,75.0,0.5641025641025621,0.007210063194192781,0.004288861509779896,0.006160430503945051,0.0,0.001,0.001,0.0,2.0,0.823477032705821,0.34044555926752307,0.00343523468057777,0.21490669955062225
17437,152.0,0.0,0.00014910506255668194,2.4142772054069503e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.023685985451862686,1.8119920888116188,0.0,0.0
5819,51.0,0.5811965811965791,0.004129510865202783,0.001355064908013028,0.0003109532560242074,0.0,0.001,0.001,0.0,5.0,-0.023383341868908364,-1.3852101703560598,0.00013511943549183298,0.23111960472614682
11506,100.0,0.6581196581196558,0.0002526820944893982,0.0004787527498737302,0.0010941798800157944,0.0,0.0,0.0,0.0,2.0,0.8694509215748704,0.10698301257251266,0.0008368922142439029,0.32680187094691204
6947,61.0,0.37606837606837473,0.028931661251793566,0.008542967129346884,0.007989690695904998,0.003,0.004,0.008,0.0,2.0,0.8133819697724695,0.032957636950708344,0.01894766292851189,0.10397438743248254
18271,159.0,0.43589743589743435,0.0017898343980515723,0.0028240424932265817,5.9933168523779135e-06,0.0,0.0,0.0,0.0,0.0,0.13735641903960935,0.5177831587617407,1.3648162711632087e-06,0.12843642388982499
5796,51.0,0.38461538461538325,0.0021386488721223695,0.0003424268123794249,0.00012256332963112834,0.0,0.001,0.001,0.0,5.0,-0.023383341868908364,-1.3852101703560598,4.454812802010219e-05,0.10681902706895534
16629,145.0,0.07692307692307665,2.6660066587753065e-05,1.5192006743910504e-06,3.995544568251943e-07,0.0,0.0,0.0,0.0,4.0,-0.24032118276453576,-3.0040615811972655,1.0498586701255452e-07,0.014931851645025206
10167,89.0,0.3076923076923066,2.3496142519596405e-05,0.0003763357173771553,6.992202994440899e-07,0.0,0.0,0.0,0.0,4.0,0.006018963402378668,3.0310116866521963,6.797834889062905e-07,0.07854882197849504
16440,143.0,0.47863247863247693,6.169935565722e-05,4.2498358640802225e-06,1.0987747562692841e-06,0.0,0.0,0.0,0.0,3.0,0.2412926225542203,-1.0642151397220732,6.876574289322321e-07,0.15132185504692863
7112,62.0,0.7863247863247871,0.0007342757261986258,0.0004492887834323514,0.0004911523160523701,0.0,0.001,0.001,0.0,0.0,-0.015707430942527106,0.20402846421403226,0.0003330545398639526,0.5283095092362843
10729,94.0,0.06837606837606813,0.0004296554994321611,8.249538330004185e-05,3.995544568251943e-07,0.0,0.0,0.0,0.0,1.0,0.5912313819251787,0.6255855021889682,9.448728031129907e-08,0.012994613264224606
958,8.0,0.7264957264957239,0.011191983596079038,0.022257672304647504,0.02243058765170958,0.007,0.007,0.016,0.002,4.0,-0.4324246709016828,2.3519184335249586,0.015977599627493348,0.4277388817567016
12865,112.0,0.5384615384615365,0.0007615292944549237,5.558431125933862e-05,0.000159921671344284,0.0,0.001,0.001,0.0,1.0,0.8172510994340946,1.8125239674291886,6.870537601969098e-05,0.19294457363088385
2480,21.0,0.6752136752136728,0.002952324768974494,0.0015139703106792077,0.001679826825107323,0.0,0.0,0.001,0.0,2.0,0.7732741918605675,0.3071106955789349,0.000734202913072248,0.3519196924226184
19726,171.0,1.0,0.005566916598019194,0.0006397181513287047,0.00019887823088474046,0.0,0.0,0.0,0.0,0.0,0.1532403708373539,0.017801948217967944,0.0001586021492958661,1.0000000000000002
16893,147.0,0.32478632478632363,0.0019483957787106605,0.0007781193529043341,2.0477165912291203e-05,0.0,-0.0,-0.0,0.0,1.0,0.4472277368030087,0.7391963799066491,1.2860768709037929e-06,0.0843431710870864
19786,172.0,0.512820512820511,4.646330983640373e-05,0.00020773857275692198,1.0987747562692841e-06,0.0,0.0,0.0,0.0,4.0,-0.347601203251848,-3.057862961092903,1.1128501903330778e-06,0.17391533358811517
15100,131.0,0.6837606837606813,0.0013863036082660037,0.0007609693211279973,0.00031045381295317595,0.0,0.0,0.001,0.0,3.0,0.1493924870687133,-1.4160003422499108,0.00014874397638338724,0.3645850267604184
8447,74.0,0.512820512820511,0.0014725528023561507,0.00023557232831157484,6.143149773687361e-05,0.0,0.001,0.001,0.0,3.0,0.2662891286175157,-1.5023011333731204,5.241156945934252e-05,0.17391533358811517
9564,84.0,0.1538461538461533,0.0006067544118962291,5.2972875627102856e-05,2.706981444990691e-05,0.0,0.0,0.0,0.0,3.0,0.31738900935709957,-1.3507935481064268,1.3514305731191079e-05,0.034751621401804114
14687,128.0,0.17948717948717885,0.00029787827471804845,2.4761711933678127e-05,1.0987747562692841e-06,0.0,-0.0,0.0,0.0,1.0,0.36651964382830454,0.9949020780314957,4.6193781485523983e-07,0.041202178684226404
2325,20.0,0.3589743589743577,0.0021168332540405883,0.00044515424886817386,1.3484962917850307e-05,0.0,0.001,0.001,0.0,5.0,-0.2976985346033282,-1.1343109239863047,2.5222854549766226e-06,0.09718928477063474
4662,41.0,0.43589743589743435,0.002764288975105843,0.0006019655097630316,0.00027759045887930367,0.0,0.0,0.0,0.0,2.0,0.7917833509821021,0.27327529240482584,0.0001321535847487283,0.12843642388982499
20111,175.0,0.264957264957264,0.010642033037427086,0.0014381439902889448,0.00039336136274440375,0.0,0.0,0.001,0.0,1.0,0.6799760773148105,0.609555635629769,0.00015181481299350445,0.06643966052935749
13355,116.0,0.6923076923076898,0.024185494353070228,0.0026198220114228427,0.0005616736776820169,0.002,0.004,0.006,0.0,1.0,0.2997611629680058,1.6755154745399765,0.0006256737730480199,0.3769623834781447
12661,110.0,0.7948717948717956,0.061439490561652516,0.05264817278435527,0.03376904413888074,0.005,0.007,0.013,0.001,3.0,0.4129189235412717,-1.7803703966835573,0.021838850347643903,0.5430984222964947
5104,45.0,0.5213675213675195,0.011112284901886165,0.0010019774099929747,0.0002352376864558331,0.0,0.002,0.003,0.0,0.0,-0.052035846712221626,0.4157769350979974,8.700966193332988e-05,0.18000323863869222
12487,109.0,0.3162393162393151,0.00031321855559893175,0.00010510287368453682,2.017750006967231e-05,0.0,-0.0,0.0,0.0,0.0,-0.35388200094861094,1.0047922742172481,2.014678787970921e-05,0.08153510341153268
961,8.0,0.7521367521367495,0.0117168574683414,0.024913913376655352,0.024046885318181697,0.007,0.008,0.017,0.002,4.0,-0.4324246709016828,2.3519184335249586,0.01781321714533433,0.46926661426647004
16932,147.0,0.6581196581196558,0.006206809250032239,0.00962831870751324,0.01179384867933767,0.001,0.0,0.001,0.0,1.0,0.4472277368030087,0.7391963799066491,0.002458236202158938,0.32680187094691204
11066,96.0,0.9316239316239319,0.0027676500239814735,0.00017405373836508616,4.704753729116662e-05,0.0,0.0,0.001,0.0,0.0,0.10035594504281264,-0.16346496163581295,0.00011326925191984505,0.8202208391739338
15099,131.0,0.6752136752136728,0.0013542764997078612,0.0006601336738878448,0.00031774568179023573,0.0,0.0,0.001,0.0,3.0,0.1493924870687133,-1.4160003422499108,0.00014058657451651176,0.3519196924226184
20900,182.0,0.11965811965811923,0.0677399674220907,0.05149831357582881,0.13165119575161738,0.009,0.044,0.054,0.002,3.0,0.6943570842057607,-1.7531113609697069,0.04200457505311551,0.025675754957666132
13757,120.0,0.09401709401709368,0.004252883340481696,0.002093850647408888,0.002205440713060866,0.0,0.0,0.001,0.0,2.0,0.9118935145662922,0.09671300218789995,0.0005503569120532132,0.019028111183932356
8309,73.0,0.34188034188034067,0.002036029100945371,0.00029370416453603697,1.1387302019518037e-05,0.0,0.0,0.0,0.0,3.0,0.3340559350559106,-1.2628695833255699,1.2267598560416995e-05,0.09055743635758436
19307,168.0,0.3162393162393151,0.0009469202123096292,0.0012014562122676469,0.00012366210438739762,0.0,0.0,0.0,0.0,1.0,0.6741888081159634,1.235966325998422,3.619387765257817e-05,0.08153510341153268
9308,81.0,0.9914529914529915,0.003342520561891897,0.015285633322159185,0.004032503355508273,-0.0,0.001,0.001,0.0,2.0,0.9226717299121361,-0.13926784778585746,0.005485826509007011,0.9769820005657622
19334,168.0,0.5470085470085451,0.0017377870671401497,0.0012014562122676469,0.000582150843594308,0.0,0.0,0.0,0.0,1.0,0.6741888081159634,1.235966325998422,0.0002330817480012476,0.19993694383794014
12583,110.0,0.12820512820512775,0.01028816989922243,0.0016797193420854672,0.0014299055123631638,0.0,0.001,0.002,0.0,3.0,0.4129189235412717,-1.7803703966835573,0.00020407940223902938,0.02776544192591048
16652,145.0,0.27350427350427253,4.268886613071169e-05,1.5192006743910504e-06,3.995544568251943e-07,0.0,0.0,0.0,0.0,4.0,-0.24032118276453576,-3.0040615811972655,3.464533611414299e-07,0.06855598829958474
15010,130.0,0.9230769230769234,1.2196211109882249e-05,3.587726287069858e-05,2.0477165912291203e-05,0.0,0.0,0.0,0.0,4.0,0.09386998040181933,2.319721599557829,2.2553588880972024e-05,0.800029514260839
6609,58.0,0.512820512820511,0.015413881469521221,0.0009792348042902532,3.516079220061709e-05,0.001,0.001,0.003,0.0,0.0,0.17822726711778786,0.6746067621119384,6.808333475764161e-06,0.17391533358811517
3103,27.0,0.19658119658119588,0.0010469021982930952,7.713901355653351e-05,8.98997527856687e-07,0.0,0.0,0.0,0.0,0.0,-0.059802816701667184,0.5224198388498326,4.724364015564953e-07,0.045844211483106606
18119,157.0,0.8034188034188041,0.030679185433524468,0.014604930855547623,0.03383207385444491,0.003,0.006,0.01,0.0,0.0,-0.5029449611279014,0.43618638601982307,0.02592502627481294,0.5580292283810039
19485,169.0,0.9487179487179489,0.03291141257171557,0.00586952451976653,0.0007515619332881904,0.002,0.003,0.005,0.0,0.0,-0.11387771238037202,0.624615706499439,0.00045122925641995936,0.8636511006540252
17848,155.0,0.49572649572649397,8.845373015646227e-05,0.0031232268449784394,1.0987747562692841e-06,0.0,0.0,0.0,0.0,4.0,-0.1519377897286885,2.7769422239705395,6.929067222828598e-07,0.16208055947150216
20558,179.0,0.17094017094017033,0.02003965474662103,0.021597833181352256,0.0006021285664355677,0.002,0.002,0.004,0.0,2.0,0.8637145217424017,0.5457964332758526,0.0009067209390406283,0.03912311191862355
15598,136.0,0.28205128205128105,0.019902025467820297,0.004239129284240704,0.004315587688168923,0.001,0.002,0.003,0.0,2.0,0.9113399528507603,0.33395866436603844,0.006620288040064623,0.07077843746345286
3724,32.0,0.8974358974358978,0.0029830542573971086,0.00021028462836480895,2.157594066856049e-05,0.0,0.0,0.001,0.0,0.0,0.12273783269488993,0.3490330853328182,2.3351481470267437e-05,0.7396640218894658
6886,60.0,0.8632478632478637,0.0036773604470933014,0.009880679396333006,0.006244436828492549,0.001,0.002,0.003,0.0,2.0,1.1038645121419264,0.4524053363141955,0.0056061823069502035,0.6677673764461005
21598,188.0,0.5641025641025621,0.004415105711719873,0.0006021469453391235,0.00034581438238220566,0.0,0.0,0.0,0.0,1.0,0.28531114226777327,0.8358648317030916,0.00011534272279334301,0.21490669955062225
12533,109.0,0.7094017094017069,0.0007063024396704366,0.0004257384864407492,5.9633502681160237e-05,0.0,0.0,0.0,0.0,0.0,-0.35388200094861094,1.0047922742172481,6.230911207195111e-05,0.40165739334233175
13943,121.0,0.6752136752136728,0.0022269529859681235,0.003522719550468962,0.0016475628027186884,0.001,0.002,0.004,0.0,4.0,-0.7243130899462551,3.01652947509924,0.0016133046951485484,0.3519196924226184
16351,142.0,0.7264957264957239,2.853984307916573e-05,2.6895541826887844e-06,5.094319324521227e-06,0.0,0.0,0.0,0.0,3.0,0.30107823205479206,-1.0938431736615084,1.2411954127559257e-05,0.4277388817567016
7827,68.0,0.8547008547008552,7.482304607708632e-05,0.00018143557062965374,1.9078725313403027e-05,0.0,0.0,0.0,0.0,3.0,0.21181381077517208,-1.0767006754121262,9.293873877286388e-06,0.6515340485216047
6379,56.0,0.33333333333333215,0.0007927813763419558,0.0011048711915587121,0.00041114153607312487,0.0,0.0,0.0,0.0,2.0,1.0254224359856225,0.4421251969216332,0.00014257605669639966,0.08731374179053404
10277,90.0,0.23931623931623847,8.569681917999586e-05,0.0003763357173771553,0.000245226547876463,0.0,0.0,0.0,0.0,1.0,0.5109171504214549,0.8289955735597386,0.00018686172004897048,0.058589965351230705
14930,130.0,0.23931623931623847,3.312831296823829e-06,3.587726287069858e-05,1.0987747562692841e-06,0.0,0.0,0.0,0.0,4.0,0.09386998040181933,2.319721599557829,8.372622894251222e-07,0.058589965351230705
5899,52.0,0.2564102564102555,0.010103033541820542,0.0017472108127547586,0.00010198627510463083,0.0,0.0,0.0,0.0,0.0,0.4582196022659125,0.5108150573868596,2.569004165797209e-05,0.06408374879758874
10308,90.0,0.5042735042735025,0.00019329718261489073,0.000699778221231065,0.0003795767339839345,0.0,0.0,0.0,0.0,1.0,0.5109171504214549,0.8289955735597386,0.0003622406108934428,0.16782857472242502
11196,98.0,0.02564102564102555,6.124341590468197e-06,0.0022321963812040294,1.1986633704755827e-06,0.0,0.0,0.0,0.0,2.0,0.8227766704742392,0.1667339685607861,1.2598304041506542e-07,0.004296575339498965
21210,184.0,0.760683760683758,0.014253244639054185,0.008082152928063703,0.010393110642322746,0.001,0.002,0.003,0.0,1.0,0.7212351477051564,1.116187096911696,0.006987434115594227,0.4838085984524505
11825,103.0,0.3589743589743577,0.0036754934340786317,0.0008457386558324392,6.592648537615705e-05,0.0,0.001,0.001,0.0,1.0,0.07975064548963291,1.784872867933487,0.00015222950716820404,0.09718928477063474
3498,30.0,0.6324786324786302,0.01617452228417843,0.029468047483692382,0.03891830220121543,0.003,0.013,0.017,0.001,3.0,1.0658148421919396,-1.8848108519990083,0.02648329387194555,0.2920819428900053
8692,76.0,0.5897435897435876,0.00014282826832734023,0.00015741363727659675,0.00012625920835676138,0.0,0.0,0.0,0.0,2.0,1.134187939360563,-0.3160075917261216,7.665543079921667e-05,0.23999689996971274
9831,86.0,0.4188034188034173,0.0002933188771926681,8.181518196618237e-05,1.7180841643483353e-05,0.0,0.0,0.0,0.0,1.0,0.54396161750245,0.6447530396469278,2.2571961407699218e-05,0.1204173405778438
